Date,Time,Day,Station,Code,Min_Delay,Line
2023-01-13T00:00:00Z,17:10:00,Friday,MIDLAND APPROACHING,ERTC,5,SRT
2023-01-13T00:00:00Z,07:08:00,Friday,GREENWOOD STATION,EUNT,5,BD
2023-01-13T00:00:00Z,07:20:00,Friday,KENNEDY BD STATION,SUDP,5,BD
2023-01-13T00:00:00Z,09:08:00,Friday,ST GEORGE YUS STATION,MUIR,3,YU
2023-01-13T00:00:00Z,10:23:00,Friday,DUFFERIN STATION,SUUT,14,YU
2023-01-13T00:00:00Z,12:13:00,Friday,BATHURST STATION,EUCD,8,BD
2023-01-13T00:00:00Z,12:31:00,Friday,WOODBINE STATION,MUPR1,60,BD
2023-01-13T00:00:00Z,13:03:00,Friday,KEELE STATION,EUDO,3,BD
2023-01-13T00:00:00Z,14:34:00,Friday,MUSEUM STATION,SUDP,13,BD
2023-01-13T00:00:00Z,14:49:00,Friday,ST ANDREW STATION,MUPAA,5,YU
2023-01-13T00:00:00Z,15:08:00,Friday,ISLINGTON STATION,MUIR,3,BD
2023-01-13T00:00:00Z,16:37:00,Friday,BATHURST STATION,MUD,3,BD
2023-01-13T00:00:00Z,18:21:00,Friday,BLOOR STATION,SUDP,4,YU
2023-01-13T00:00:00Z,19:11:00,Friday,FINCH STATION,MUSAN,3,YU
2023-01-13T00:00:00Z,22:13:00,Friday,WELLESLEY STATION,SUDP,5,YU
2023-01-13T00:00:00Z,23:45:00,Friday,PIONEER VILLAGE STATIO,SUO,13,YU
2023-01-13T00:00:00Z,00:06:00,Friday,DOWNSVIEW PARK STATION,SUUT,20,YU
2023-01-13T00:00:00Z,01:03:00,Friday,ST GEORGE YUS STATION,MUIR,8,YU
2023-01-13T00:00:00Z,18:59:00,Friday,BAYVIEW STATION,PUOPO,3,SHP
2023-01-13T00:00:00Z,01:17:00,Friday,BAYVIEW STATION,TUO,3,SHP
2023-01-14T00:00:00Z,09:07:00,Saturday,MCCOWAN STATION,ERDO,10,SRT
2023-01-14T00:00:00Z,05:49:00,Saturday,EGLINTON STATION,MUATC,8,YU
2023-01-14T00:00:00Z,06:19:00,Saturday,KIPLING STATION,MUDD,5,BD
2023-01-14T00:00:00Z,08:07:00,Saturday,OSGOODE STATION,SUUT,25,YU
2023-01-14T00:00:00Z,12:47:00,Saturday,PIONEER VILLAGE STATIO,MUSAN,4,YU
2023-01-14T00:00:00Z,13:39:00,Saturday,ST CLAIR STATION,MUI,14,YU
2023-01-14T00:00:00Z,14:41:00,Saturday,MAIN STREET STATION,EUDO,11,BD
2023-01-14T00:00:00Z,17:01:00,Saturday,KENNEDY BD STATION,TUO,4,BD
2023-01-14T00:00:00Z,17:02:00,Saturday,MUSEUM STATION,SUDP,13,YU
2023-01-14T00:00:00Z,18:59:00,Saturday,DUFFERIN STATION,SUDP,6,BD
2023-01-14T00:00:00Z,19:26:00,Saturday,EGLINTON STATION,SUDP,6,YU
2023-01-14T00:00:00Z,20:50:00,Saturday,KEELE STATION,SUUT,5,BD
2023-01-14T00:00:00Z,21:44:00,Saturday,DUNDAS STATION,MUPAA,5,YU
2023-01-14T00:00:00Z,12:27:00,Saturday,COXWELL STATION,MUI,24,BD
2023-01-14T00:00:00Z,01:19:00,Saturday,DON MILLS STATION,SUDP,6,SHP
2023-01-15T00:00:00Z,09:00:00,Sunday,SHEPPARD STATION,PUOPO,6,YU
2023-01-15T00:00:00Z,09:01:00,Sunday,ST GEORGE BD STATION,PUTDN,5,BD
2023-01-15T00:00:00Z,11:28:00,Sunday,SPADINA YUS STATION,MUIR,7,YU
2023-01-15T00:00:00Z,11:39:00,Sunday,BAY STATION,SUDP,14,BD
2023-01-15T00:00:00Z,12:17:00,Sunday,SPADINA YUS STATION,SUEAS,9,YU
2023-01-15T00:00:00Z,15:13:00,Sunday,DOWNSVIEW PARK STATION,PUOPO,4,YU
2023-01-15T00:00:00Z,15:31:00,Sunday,QUEEN'S PARK STATION,PUSAC,4,YU
2023-01-15T00:00:00Z,16:56:00,Sunday,UNION STATION,SUDP,9,YU
2023-01-15T00:00:00Z,16:56:00,Sunday,CHRISTIE STATION,SUDP,4,BD
2023-01-15T00:00:00Z,17:49:00,Sunday,WELLESLEY STATION,MUPAA,5,YU
2023-01-15T00:00:00Z,21:37:00,Sunday,OLD MILL STATION,SUAP,14,BD
2023-01-15T00:00:00Z,01:17:00,Sunday,WOODBINE STATION,SUUT,11,BD
2023-01-15T00:00:00Z,17:28:00,Sunday,GLENCAIRN STATION,MUIR,16,SHP
2023-01-16T00:00:00Z,06:56:00,Monday,YORKDALE STATION,PUOPO,4,YU
2023-01-16T00:00:00Z,07:03:00,Monday,LAWRENCE WEST STATION,PUOPO,3,YU
2023-01-16T00:00:00Z,08:31:00,Monday,LAWRENCE WEST STATION,MUPAA,4,YU
2023-01-16T00:00:00Z,10:03:00,Monday,SHEPPARD WEST STATION,SUDP,3,YU
2023-01-16T00:00:00Z,11:15:00,Monday,OLD MILL STATION,MUSAN,3,BD
2023-01-16T00:00:00Z,11:54:00,Monday,MAIN STREET STATION,MUI,41,BD
2023-01-16T00:00:00Z,11:54:00,Monday,ROSEDALE STATION,PUOPO,8,YU
2023-01-16T00:00:00Z,11:57:00,Monday,MUSEUM STATION,PUOPO,5,YU
2023-01-16T00:00:00Z,12:57:00,Monday,MUSEUM STATION,PUEO,3,YU
2023-01-16T00:00:00Z,13:00:00,Monday,HIGHWAY 407 STATION,MUATC,3,YU
2023-01-16T00:00:00Z,13:02:00,Monday,ROSEDALE STATION,PUEO,3,YU
2023-01-16T00:00:00Z,13:08:00,Monday,MUSEUM STATION,MUIR,18,YU
2023-01-16T00:00:00Z,14:06:00,Monday,SPADINA YUS STATION,EUDO,6,YU
2023-01-16T00:00:00Z,15:33:00,Monday,KENNEDY BD STATION,MUDD,3,BD
2023-01-16T00:00:00Z,16:53:00,Monday,SPADINA YUS STATION,SUO,10,YU
2023-01-16T00:00:00Z,16:53:00,Monday,SPADINA BD STATION,SUO,10,BD
2023-01-16T00:00:00Z,18:24:00,Monday,COXWELL STATION,MUI,7,BD
2023-01-16T00:00:00Z,18:56:00,Monday,ST CLAIR STATION,MUIR,7,YU
2023-01-16T00:00:00Z,19:49:00,Monday,EGLINTON WEST STATION,PUOPO,5,YU
2023-01-16T00:00:00Z,01:44:00,Monday,COXWELL STATION,MUDD,12,BD
2023-01-16T00:00:00Z,14:39:00,Monday,BESSARION STATION,TUMVS,5,SHP
2023-01-17T00:00:00Z,07:51:00,Tuesday,VAUGHAN MC STATION,MUO,3,YU
2023-01-17T00:00:00Z,09:55:00,Tuesday,EGLINTON WEST STATION,SUDP,9,YU
2023-01-17T00:00:00Z,13:50:00,Tuesday,VAUGHAN MC STATION,SUO,3,YU
2023-01-17T00:00:00Z,14:10:00,Tuesday,QUEEN'S PARK STATION,TUO,15,YU
2023-01-17T00:00:00Z,14:42:00,Tuesday,HIGHWAY 407 STATION,TUO,7,YU
2023-01-17T00:00:00Z,15:49:00,Tuesday,WILSON STATION,MUATC,4,YU
2023-01-17T00:00:00Z,16:45:00,Tuesday,WILSON STATION,TUNIP,3,YU
2023-01-17T00:00:00Z,17:12:00,Tuesday,ST GEORGE YUS STATION,MUIS,6,YU
2023-01-17T00:00:00Z,17:49:00,Tuesday,DUNDAS STATION,MUATC,7,YU
2023-01-17T00:00:00Z,18:06:00,Tuesday,BATHURST STATION,EUPI,9,BD
2023-01-17T00:00:00Z,18:54:00,Tuesday,WILSON STATION,MUATC,9,YU
2023-01-17T00:00:00Z,19:10:00,Tuesday,QUEEN'S PARK STATION,SUDP,7,YU
2023-01-17T00:00:00Z,20:31:00,Tuesday,DUNDAS STATION,SUDP,19,YU
2023-01-17T00:00:00Z,22:43:00,Tuesday,SPADINA BD STATION,SUUT,6,BD
2023-01-17T00:00:00Z,23:17:00,Tuesday,KIPLING STATION,MUSAN,4,BD
2023-01-17T00:00:00Z,23:28:00,Tuesday,LAWRENCE STATION,MUPLB,30,YU
2023-01-17T00:00:00Z,23:44:00,Tuesday,WELLESLEY STATION,SUDP,9,YU
2023-01-18T00:00:00Z,06:45:00,Wednesday,DAVISVILLE STATION,MUSAN,3,YU
2023-01-18T00:00:00Z,07:20:00,Wednesday,WOODBINE STATION,MUI,3,BD
2023-01-18T00:00:00Z,12:16:00,Wednesday,ROSEDALE STATION,PUOPO,5,YU
2023-01-18T00:00:00Z,12:21:00,Wednesday,DUPONT STATION,EUVA,3,YU
2023-01-18T00:00:00Z,12:38:00,Wednesday,WELLESLEY STATION,MUPR1,3,YU
2023-01-18T00:00:00Z,12:45:00,Wednesday,LAWRENCE STATION,MUATC,10,YU
2023-01-18T00:00:00Z,13:42:00,Wednesday,SHEPPARD WEST STATION,MUATC,3,YU
2023-01-18T00:00:00Z,14:46:00,Wednesday,COLLEGE STATION,PUOPO,3,YU
2023-01-18T00:00:00Z,15:46:00,Wednesday,OLD MILL STATION,SUUT,15,BD
2023-01-18T00:00:00Z,19:04:00,Wednesday,ST GEORGE YUS STATION,SUDP,4,YU
2023-01-18T00:00:00Z,19:17:00,Wednesday,CHESTER STATION,SUDP,5,BD
2023-01-18T00:00:00Z,19:56:00,Wednesday,CHRISTIE STATION,SUAP,4,BD
2023-01-18T00:00:00Z,20:01:00,Wednesday,KENNEDY BD STATION,MUTO,4,BD
2023-01-18T00:00:00Z,23:01:00,Wednesday,KENNEDY BD STATION,MUTO,4,BD
2023-01-18T00:00:00Z,00:13:00,Wednesday,EGLINTON STATION,SUDP,16,YU
2023-01-18T00:00:00Z,00:16:00,Wednesday,VICTORIA PARK STATION,SUO,4,BD
2023-01-18T00:00:00Z,00:54:00,Wednesday,FINCH STATION,MUIR,5,YU
2023-01-18T00:00:00Z,00:56:00,Wednesday,DUNDAS STATION,SUUT,5,YU
2023-01-18T00:00:00Z,07:29:00,Wednesday,LESLIE STATION,TUMVS,8,SHP
2023-01-19T00:00:00Z,05:30:00,Thursday,YORK MILLS STATION,MUATC,3,YU
2023-01-19T00:00:00Z,13:14:00,Thursday,KENNEDY SRT STATION,MRTO,12,SRT
2023-01-19T00:00:00Z,06:07:00,Thursday,GREENWOOD STATION,EUDO,3,BD
2023-01-19T00:00:00Z,08:34:00,Thursday,NORTH YORK CENTRE STAT,PUOPO,5,YU
2023-01-19T00:00:00Z,08:43:00,Thursday,SHEPPARD STATION,PUOPO,4,YU
2023-01-19T00:00:00Z,08:55:00,Thursday,QUEEN STATION,EULT,3,YU
2023-01-19T00:00:00Z,10:13:00,Thursday,SHEPPARD WEST STATION,MUD,4,YU
2023-01-19T00:00:00Z,11:09:00,Thursday,ST GEORGE BD STATION,MUD,3,BD
2023-01-19T00:00:00Z,13:04:00,Thursday,LAWRENCE TO YORK MILLS,PUTO,18,YU
2023-01-19T00:00:00Z,13:47:00,Thursday,CHRISTIE STATION,MUIRS,4,BD
2023-01-19T00:00:00Z,15:51:00,Thursday,MUSEUM STATION,SUDP,9,YU
2023-01-19T00:00:00Z,16:37:00,Thursday,JANE STATION,MUPAA,3,BD
2023-01-19T00:00:00Z,17:32:00,Thursday,YORK MILLS STATION,EUECD,6,YU
2023-01-19T00:00:00Z,18:09:00,Thursday,HIGH PARK STATION,MUPAA,3,BD
2023-01-19T00:00:00Z,18:45:00,Thursday,OSSINGTON STATION,MUIR,22,BD
2023-01-19T00:00:00Z,20:32:00,Thursday,KENNEDY BD STATION,MUIR,4,BD
2023-01-19T00:00:00Z,21:39:00,Thursday,SHERBOURNE STATION,SUDP,4,BD
2023-01-19T00:00:00Z,22:14:00,Thursday,VICTORIA PARK STATION,MUO,4,BD
2023-01-19T00:00:00Z,23:06:00,Thursday,HIGH PARK STATION,SUUT,8,BD
2023-01-19T00:00:00Z,23:50:00,Thursday,FINCH STATION,TUNIP,4,YU
2023-01-19T00:00:00Z,00:59:00,Thursday,GREENWOOD WYE,PUSSW,4,BD
2023-01-20T00:00:00Z,06:35:00,Friday,HIGHWAY 407 STATION,PUOPO,5,YU
2023-01-20T00:00:00Z,06:39:00,Friday,WILSON STATION,PUOPO,3,YU
2023-01-20T00:00:00Z,09:13:00,Friday,BLOOR STATION,SUO,5,YU
2023-01-20T00:00:00Z,11:37:00,Friday,DUFFERIN STATION,MUTO,3,BD
2023-01-20T00:00:00Z,12:24:00,Friday,YONGE BD STATION,SUDP,9,BD
2023-01-20T00:00:00Z,12:33:00,Friday,ROSEDALE STATION,SUO,9,YU
2023-01-20T00:00:00Z,13:12:00,Friday,VICTORIA PARK STATION,SUDP,3,BD
2023-01-20T00:00:00Z,13:55:00,Friday,DUNDAS WEST STATION,TUMVS,3,BD
2023-01-20T00:00:00Z,14:26:00,Friday,SHEPPARD WEST STATION,SUUT,16,YU
2023-01-20T00:00:00Z,15:53:00,Friday,KIPLING STATION,SUDP,3,BD
2023-01-20T00:00:00Z,15:56:00,Friday,WARDEN STATION,SUUT,6,BD
2023-01-20T00:00:00Z,18:19:00,Friday,BAY STATION,MUPAA,3,BD
2023-01-20T00:00:00Z,19:23:00,Friday,JANE STATION,MUSC,4,BD
2023-01-20T00:00:00Z,20:00:00,Friday,PIONEER VILLAGE STATIO,TUO,19,YU
2023-01-20T00:00:00Z,21:20:00,Friday,WOODBINE STATION,EUDO,13,BD
2023-01-20T00:00:00Z,23:33:00,Friday,SHEPPARD WEST STATION,SUDP,5,YU
2023-01-20T00:00:00Z,00:11:00,Friday,BLOOR STATION,MUIS,5,YU
2023-01-20T00:00:00Z,00:27:00,Friday,KENNEDY BD STATION,SUO,4,BD
2023-01-20T00:00:00Z,14:52:00,Friday,BAYVIEW STATION,EUSC,5,SHP
2023-01-21T00:00:00Z,11:36:00,Saturday,MCCOWAN STATION,MRTO,6,SRT
2023-01-21T00:00:00Z,06:38:00,Saturday,NORTH YORK CTR STATION,PUOPO,4,YU
2023-01-21T00:00:00Z,12:37:00,Saturday,MCCOWAN STATION,MRTO,6,SRT
2023-01-21T00:00:00Z,06:44:00,Saturday,SHEPPARD STATION,PUOPO,6,YU
2023-01-21T00:00:00Z,20:03:00,Saturday,MCCOWAN STATION,MRTO,8,SRT
2023-01-21T00:00:00Z,07:17:00,Saturday,BROADVIEW STATION,SUO,3,BD
2023-01-21T00:00:00Z,23:18:00,Saturday,SCARBOROUGH CTR STATIO,MRTO,4,SRT
2023-01-21T00:00:00Z,08:39:00,Saturday,BROADVIEW STATION,SUDP,4,BD
2023-01-21T00:00:00Z,09:01:00,Saturday,LAWRENCE WEST STATION,MUI,3,YU
2023-01-21T00:00:00Z,12:12:00,Saturday,UNION STATION TO ST AN,MUSAN,4,YU
2023-01-21T00:00:00Z,14:37:00,Saturday,ST ANDREW STATION,MUO,177,YU
2023-01-21T00:00:00Z,15:26:00,Saturday,DUFFERIN STATION,MUI,15,BD
2023-01-21T00:00:00Z,15:31:00,Saturday,ST CLAIR STATION,MUSAN,4,YU
2023-01-21T00:00:00Z,16:39:00,Saturday,UNION STATION,PUTR,179,YU
2023-01-21T00:00:00Z,17:31:00,Saturday,COXWELL STATION,EUDO,5,BD
2023-01-21T00:00:00Z,18:22:00,Saturday,HIGH PARK STATION,MUSC,3,BD
2023-01-21T00:00:00Z,18:37:00,Saturday,CHESTER STATION,PUTSC,4,BD
2023-01-21T00:00:00Z,18:59:00,Saturday,LANSDOWNE STATION,EUCD,7,BD
2023-01-21T00:00:00Z,21:42:00,Saturday,ST CLAIR STATION,SUDP,6,YU
2023-01-21T00:00:00Z,22:22:00,Saturday,WILSON STATION,MUPR1,55,YU
2023-01-21T00:00:00Z,00:02:00,Saturday,ROSEDALE STATION,SUO,6,YU
2023-01-21T00:00:00Z,20:48:00,Saturday,SHEPPARD-YONGE STATION,MUSAN,6,SHP
2023-01-21T00:00:00Z,22:43:00,Saturday,LESLIE STATION,PUOPO,10,SHP
2023-01-22T00:00:00Z,08:04:00,Sunday,KEELE STATION,SUG,5,BD
2023-01-22T00:00:00Z,08:19:00,Sunday,KENNEDY BD STATION,MUTO,3,BD
2023-01-22T00:00:00Z,08:59:00,Sunday,BLOOR STATION,MUPAA,6,YU
2023-01-22T00:00:00Z,12:56:00,Sunday,WOODBINE STATION,MUI,14,BD
2023-01-22T00:00:00Z,12:59:00,Sunday,DAVISVILLE STATION,MUATC,3,YU
2023-01-22T00:00:00Z,15:00:00,Sunday,EGLINTON STATION,SUPOL,5,YU
2023-01-22T00:00:00Z,15:22:00,Sunday,PAPE STATION,MUI,9,BD
2023-01-22T00:00:00Z,16:03:00,Sunday,SHERBOURNE STATION,SUO,3,BD
2023-01-22T00:00:00Z,16:28:00,Sunday,COLLEGE STATION,SUO,22,YU
2023-01-22T00:00:00Z,17:00:00,Sunday,DUNDAS WEST STATION,SUDP,4,BD
2023-01-22T00:00:00Z,17:39:00,Sunday,PAPE STATION,MUPR1,139,BD
2023-01-22T00:00:00Z,18:06:00,Sunday,WILSON STATION,MUSAN,3,YU
2023-01-22T00:00:00Z,19:49:00,Sunday,EGLINTON STATION,TUO,6,YU
2023-01-22T00:00:00Z,21:26:00,Sunday,ST PATRICK STATION,SUDP,22,YU
2023-01-22T00:00:00Z,22:30:00,Sunday,KIPLING STATION,TUNOA,5,BD
2023-01-22T00:00:00Z,23:55:00,Sunday,ST GEORGE BD STATION,PUSRA,9,BD
2023-01-22T00:00:00Z,00:11:00,Sunday,PAPE STATION,PUSRA,6,BD
2023-01-22T00:00:00Z,00:39:00,Sunday,KENNEDY BD STATION,SUDP,6,BD
2023-01-22T00:00:00Z,00:54:00,Sunday,DOWNSVIEW PARK STATION,MUPAA,5,YU
2023-01-22T00:00:00Z,01:11:00,Sunday,WILSON STATION,SUDP,3,YU
2023-01-23T00:00:00Z,15:55:00,Monday,LAWRENCE EAST STATION,MRTO,3,SRT
2023-01-23T00:00:00Z,23:58:00,Monday,LAWRENCE EAST STATION,SRO,28,SRT
2023-01-23T00:00:00Z,05:59:00,Monday,KEELE STATION,EUBO,4,BD
2023-01-23T00:00:00Z,07:05:00,Monday,JANE STATION,MUPAA,3,BD
2023-01-23T00:00:00Z,07:55:00,Monday,COLLEGE STATION,MUI,5,YU
2023-01-23T00:00:00Z,11:11:00,Monday,DUNDAS STATION,PUOPO,3,YU
2023-01-23T00:00:00Z,11:26:00,Monday,OLD MILL STATION,SUEAS,8,BD
2023-01-23T00:00:00Z,12:50:00,Monday,BATHURST STATION,MUPAA,9,BD
2023-01-23T00:00:00Z,13:08:00,Monday,ST GEORGE BD STATION,MUI,18,BD
2023-01-23T00:00:00Z,13:31:00,Monday,OSSINGTON STATION,MUDD,8,BD
2023-01-23T00:00:00Z,13:49:00,Monday,EGLINTON STATION,SUDP,4,YU
2023-01-23T00:00:00Z,14:07:00,Monday,COXWELL STATION,TUSUP,4,BD
2023-01-23T00:00:00Z,14:29:00,Monday,COXWELL STATION,SUDP,3,BD
2023-01-23T00:00:00Z,16:05:00,Monday,ST CLAIR STATION,SUDP,6,YU
2023-01-23T00:00:00Z,16:15:00,Monday,RUNNYMEDE STATION,SUDP,9,BD
2023-01-23T00:00:00Z,16:25:00,Monday,ST ANDREW STATION,SUDP,5,YU
2023-01-23T00:00:00Z,16:33:00,Monday,YONGE BD STATION,MUD,5,BD
2023-01-23T00:00:00Z,17:20:00,Monday,RUNNYMEDE STATION,EUDO,3,BD
2023-01-23T00:00:00Z,19:42:00,Monday,OSGOODE STATION,SUDP,5,YU
2023-01-23T00:00:00Z,21:46:00,Monday,VAUGHAN MC STATION,MUATC,6,YU
2023-01-23T00:00:00Z,21:57:00,Monday,YORK UNIVERSITY STATIO,MUPAA,3,YU
2023-01-23T00:00:00Z,22:28:00,Monday,ST CLAIR STATION,SUDP,4,YU
2023-01-23T00:00:00Z,23:33:00,Monday,DAVISVILLE STATION,TUO,4,YU
2023-01-23T00:00:00Z,23:41:00,Monday,QUEEN STATION,MUPAA,4,YU
2023-01-23T00:00:00Z,00:32:00,Monday,VICTORIA PARK STATION,SUAP,23,BD
2023-01-23T00:00:00Z,01:28:00,Monday,LANSDOWNE STATION,SUPOL,15,BD
2023-01-23T00:00:00Z,01:40:00,Monday,SPADINA YUS STATION,SUUT,20,YU
2023-01-24T00:00:00Z,15:40:00,Tuesday,KENNEDY SRT STATION,MRTO,10,SRT
2023-01-24T00:00:00Z,06:02:00,Tuesday,YORK MILLS STATION,PUSAC,3,YU
2023-01-24T00:00:00Z,06:19:00,Tuesday,COXWELL STATION,EUNT,3,BD
2023-01-24T00:00:00Z,06:26:00,Tuesday,VAUGHAN MC STATION,PUOPO,4,YU
2023-01-24T00:00:00Z,06:36:00,Tuesday,HIGHWAY 407 STATION,PUOPO,3,YU
2023-01-24T00:00:00Z,07:06:00,Tuesday,YORK MILLS STATION,MUPAA,4,YU
2023-01-24T00:00:00Z,07:34:00,Tuesday,DAVISVILLE STATION,MUPAA,4,YU
2023-01-24T00:00:00Z,07:56:00,Tuesday,WILSON STATION,EUYRD,3,YU
2023-01-24T00:00:00Z,08:48:00,Tuesday,UNION STATION,MUTO,3,YU
2023-01-24T00:00:00Z,10:20:00,Tuesday,DAVISVILLE STATION,SUDP,3,YU
2023-01-24T00:00:00Z,13:42:00,Tuesday,COXWELL STATION,TUNIP,4,BD
2023-01-24T00:00:00Z,14:06:00,Tuesday,SHERBOURNE STATION,MUDD,11,BD
2023-01-24T00:00:00Z,14:35:00,Tuesday,OSGOODE STATION,MUSAN,3,YU
2023-01-24T00:00:00Z,14:44:00,Tuesday,COLLEGE STATION,MUIR,5,YU
2023-01-24T00:00:00Z,16:07:00,Tuesday,KIPLING STATION,SUAE,3,BD
2023-01-24T00:00:00Z,18:02:00,Tuesday,DUPONT STATION,MUPAA,3,YU
2023-01-24T00:00:00Z,18:33:00,Tuesday,LANSDOWNE STATION,SUO,16,BD
2023-01-24T00:00:00Z,18:51:00,Tuesday,WARDEN STATION,MUD,9,BD
2023-01-24T00:00:00Z,19:06:00,Tuesday,HIGH PARK STATION,MUPAA,4,BD
2023-01-24T00:00:00Z,19:19:00,Tuesday,BATHURST STATION,EUNT,6,BD
2023-01-24T00:00:00Z,19:34:00,Tuesday,ST PATRICK STATION,SUDP,5,YU
2023-01-24T00:00:00Z,19:52:00,Tuesday,DUNDAS STATION,SUDP,6,YU
2023-01-24T00:00:00Z,20:26:00,Tuesday,KENNEDY BD STATION,MUSAN,4,BD
2023-01-24T00:00:00Z,20:57:00,Tuesday,VICTORIA PARK STATION,MUSAN,3,BD
2023-01-24T00:00:00Z,21:06:00,Tuesday,GREENWOOD STATION,MUSAN,3,BD
2023-01-24T00:00:00Z,22:16:00,Tuesday,YORKDALE STATION,SUDP,18,YU
2023-01-24T00:00:00Z,22:29:00,Tuesday,SUMMERHILL STATION,SUEAS,10,YU
2023-01-24T00:00:00Z,23:09:00,Tuesday,ISLINGTON STATION,SUPOL,6,BD
2023-01-24T00:00:00Z,00:37:00,Tuesday,KEELE STATION,PUSTS,6,BD
2023-01-25T00:00:00Z,02:18:00,Wednesday,WARDEN STATION,EUME,28,BD
2023-01-25T00:00:00Z,05:50:00,Wednesday,WOODBINE STATION,EUCD,5,BD
2023-01-25T00:00:00Z,06:19:00,Wednesday,EGLINTON STATION,EUNT,4,YU
2023-01-25T00:00:00Z,06:23:00,Wednesday,GREENWOOD STATION,PUSSW,3,BD
2023-01-25T00:00:00Z,06:45:00,Wednesday,DUNDAS STATION,EUO,7,YU
2023-01-25T00:00:00Z,07:22:00,Wednesday,COLLEGE STATION,SUDP,4,YU
2023-01-25T00:00:00Z,07:45:00,Wednesday,CASTLE FRANK STATION,MUDD,7,BD
2023-01-25T00:00:00Z,08:36:00,Wednesday,WILSON STATION,PUMO,2,YU
2023-01-25T00:00:00Z,08:48:00,Wednesday,PAPE STATION,SUDP,5,BD
2023-01-25T00:00:00Z,09:03:00,Wednesday,VICTORIA PARK STATION,TUMVS,3,BD
2023-01-25T00:00:00Z,14:41:00,Wednesday,LANSDOWNE STATION,MUPR1,134,BD
2023-01-25T00:00:00Z,15:02:00,Wednesday,KEELE STATION,SUDP,3,BD
2023-01-25T00:00:00Z,15:06:00,Wednesday,FINCH STATION,MUSAN,4,YU
2023-01-25T00:00:00Z,15:35:00,Wednesday,OLD MILL STATION,TUOS,3,BD
2023-01-25T00:00:00Z,15:48:00,Wednesday,DAVISVILLE STATION,PUSO,3,YU
2023-01-25T00:00:00Z,16:21:00,Wednesday,CHRISTIE STATION,SUDP,6,BD
2023-01-25T00:00:00Z,18:23:00,Wednesday,MAIN STREET STATION,TUMVS,3,BD
2023-01-25T00:00:00Z,18:37:00,Wednesday,KING STATION,MUATC,3,YU
2023-01-25T00:00:00Z,18:45:00,Wednesday,SPADINA YUS STATION,MUIR,5,YU
2023-01-25T00:00:00Z,21:59:00,Wednesday,SUMMERHILL STATION,MUSAN,6,YU
2023-01-25T00:00:00Z,22:57:00,Wednesday,ST CLAIR WEST STATION,SUDP,6,YU
2023-01-25T00:00:00Z,00:28:00,Wednesday,ROSEDALE STATION,MUPAA,5,YU
2023-01-25T00:00:00Z,00:46:00,Wednesday,YORK MILLS STATION,EUO,5,YU
2023-01-25T00:00:00Z,15:09:00,Wednesday,DON MILLS STATION,PUSI,15,SHP
2023-01-25T00:00:00Z,22:57:00,Wednesday,SHEPPARD-YONGE STATION,EUSC,3,SHP
2023-01-26T00:00:00Z,05:45:00,Thursday,MCCOWAN STATION,MRWEA,18,SRT
2023-01-26T00:00:00Z,10:19:00,Thursday,LAWRENCE EAST STATION,MRDD,3,SRT
2023-01-26T00:00:00Z,05:42:00,Thursday,KEELE STATION,EUDO,8,BD
2023-01-26T00:00:00Z,05:47:00,Thursday,DONLANDS STATION,PUTSM,5,BD
2023-01-26T00:00:00Z,05:55:00,Thursday,YONGE BD STATION,PUTSM,5,BD
2023-01-26T00:00:00Z,08:17:00,Thursday,YORK MILLS STATION,TUO,5,YU
2023-01-26T00:00:00Z,08:44:00,Thursday,BROADVIEW STATION,MUIR,3,BD
2023-01-26T00:00:00Z,10:47:00,Thursday,QUEEN STATION,SUDP,6,YU
2023-01-26T00:00:00Z,11:35:00,Thursday,KENNEDY BD STATION,SUDP,3,BD
2023-01-26T00:00:00Z,11:41:00,Thursday,YORK UNIVERSITY STATIO,SUDP,18,YU
2023-01-26T00:00:00Z,12:10:00,Thursday,SHEPPARD WEST STATION,SUO,3,YU
2023-01-26T00:00:00Z,13:33:00,Thursday,BLOOR STATION,MUPAA,3,YU
2023-01-26T00:00:00Z,14:59:00,Thursday,YONGE BD STATION,TUNIP,8,BD
2023-01-26T00:00:00Z,17:14:00,Thursday,KIPLING STATION,MUTO,3,BD
2023-01-26T00:00:00Z,17:32:00,Thursday,BAY STATION,MUDD,5,BD
2023-01-26T00:00:00Z,17:50:00,Thursday,FINCH STATION,SUDP,5,YU
2023-01-26T00:00:00Z,17:59:00,Thursday,NORTH YORK CTR STATION,PUOPO,5,YU
2023-01-26T00:00:00Z,18:16:00,Thursday,BLOOR STATION,SUDP,13,YU
2023-01-26T00:00:00Z,18:17:00,Thursday,YONGE BD STATION,SUO,12,BD
2023-01-26T00:00:00Z,20:00:00,Thursday,KENNEDY BD STATION,TUSC,5,BD
2023-01-26T00:00:00Z,20:15:00,Thursday,FINCH STATION,MUATC,11,YU
2023-01-26T00:00:00Z,20:47:00,Thursday,HIGHWAY 407 STATION,PUOPO,3,YU
2023-01-26T00:00:00Z,20:53:00,Thursday,ST GEORGE YUS STATION,MUSAN,3,YU
2023-01-26T00:00:00Z,21:20:00,Thursday,FINCH STATION,MUATC,3,YU
2023-01-26T00:00:00Z,21:21:00,Thursday,KIPLING STATION,TUNIP,3,BD
2023-01-26T00:00:00Z,22:47:00,Thursday,LANSDOWNE STATION,SUO,4,BD
2023-01-26T00:00:00Z,01:46:00,Thursday,ROSEDALE STATION,SUUT,5,YU
